identifier,author,word1,word2,word3
doi:10.5063/F1057D6G,Meagan Krupa,occur,between,2000
doi:10.5063/F1057D6G,Meagan Krupa,between,2000,and
doi:10.5063/F1057D6G,Meagan Krupa,2000,and,2019
doi:10.5063/F1057D6G,Meagan Krupa,and,2019,the
doi:10.5063/F1057D6G,Meagan Krupa,2019,the,original
doi:10.5063/F1057D6G,Meagan Krupa,the,original,source
doi:10.5063/F1057D6G,Meagan Krupa,original,source,of
doi:10.5063/F1057D6G,Meagan Krupa,source,of,these
doi:10.5063/F1057D6G,Meagan Krupa,of,these,data
doi:10.5063/F1057D6G,Meagan Krupa,these,data,is
doi:10.5063/F1057D6G,Meagan Krupa,data,is,the
doi:10.5063/F1057D6G,Meagan Krupa,is,the,alaska
doi:10.5063/F1057D6G,Meagan Krupa,the,alaska,department
doi:10.5063/F1057D6G,Meagan Krupa,alaska,department,of
doi:10.5063/F1057D6G,Meagan Krupa,department,of,fish
doi:10.5063/F1057D6G,Meagan Krupa,of,fish,and
doi:10.5063/F1057D6G,Meagan Krupa,fish,and,game
doi:10.5063/F1057D6G,Meagan Krupa,and,game,original
doi:10.5063/F1057D6G,Meagan Krupa,game,original,data
doi:10.5063/F1057D6G,Meagan Krupa,original,data,dating
doi:10.5063/F1057D6G,Meagan Krupa,data,dating,back
doi:10.5063/F1057D6G,Meagan Krupa,dating,back,to
doi:10.5063/F1057D6G,Meagan Krupa,back,to,2003
doi:10.5063/F1057D6G,Meagan Krupa,to,2003,were
doi:10.5063/F1057D6G,Meagan Krupa,2003,were,extracted
doi:10.5063/F1057D6G,Meagan Krupa,were,extracted,from
doi:10.5063/F1057D6G,Meagan Krupa,extracted,from,here
doi:10.5063/F1057D6G,Meagan Krupa,from,here,http
doi:10.5063/F1057D6G,Meagan Krupa,here,http,www.adfg.alaska.gov
doi:10.5063/F1057D6G,Meagan Krupa,http,www.adfg.alaska.gov,index.cfm
doi:10.5063/F1057D6G,Meagan Krupa,www.adfg.alaska.gov,index.cfm,adfg
doi:10.5063/F1057D6G,Meagan Krupa,index.cfm,adfg,fisheriesboard.meetinginfo
doi:10.5063/F1057D6G,Meagan Krupa,adfg,fisheriesboard.meetinginfo,glenn
doi:10.5063/F1057D6G,Meagan Krupa,fisheriesboard.meetinginfo,glenn,haight
doi:10.5063/F1057D6G,Meagan Krupa,glenn,haight,bof
doi:10.5063/F1057D6G,Meagan Krupa,haight,bof,executive
doi:10.5063/F1057D6G,Meagan Krupa,bof,executive,director
doi:10.5063/F1057D6G,Meagan Krupa,executive,director,provided
doi:10.5063/F1057D6G,Meagan Krupa,director,provided,information
doi:10.5063/F1057D6G,Meagan Krupa,provided,information,about
doi:10.5063/F1057D6G,Meagan Krupa,information,about,meetings
doi:10.5063/F1057D6G,Meagan Krupa,about,meetings,from
doi:10.5063/F1057D6G,Meagan Krupa,meetings,from,years
doi:10.5063/F1057D6G,Meagan Krupa,from,years,prior
doi:10.5063/F1057D6G,Meagan Krupa,years,prior,to
doi:10.5063/F1057D6G,Meagan Krupa,prior,to,2003
doi:10.5063/F1057D6G,Meagan Krupa,to,2003,this
doi:10.5063/F1057D6G,Meagan Krupa,2003,this,dataset
doi:10.5063/F1057D6G,Meagan Krupa,this,dataset,was
doi:10.5063/F1057D6G,Meagan Krupa,dataset,was,modified
doi:10.5063/F1057D6G,Meagan Krupa,was,modified,by
doi:10.5063/F1057D6G,Meagan Krupa,modified,by,separating
doi:10.5063/F1057D6G,Meagan Krupa,by,separating,the
doi:10.5063/F1057D6G,Meagan Krupa,separating,the,start
doi:10.5063/F1057D6G,Meagan Krupa,the,start,and
doi:10.5063/F1057D6G,Meagan Krupa,start,and,end
doi:10.5063/F1057D6G,Meagan Krupa,and,end,dates
doi:10.5063/F1057D6G,Meagan Krupa,end,dates,from
doi:10.5063/F1057D6G,Meagan Krupa,dates,from,the
doi:10.5063/F1057D6G,Meagan Krupa,from,the,original
doi:10.5063/F1057D6G,Meagan Krupa,the,original,dates
doi:10.5063/F1057D6G,Meagan Krupa,original,dates,column
doi:10.5063/F1057D6G,Meagan Krupa,dates,column,into
doi:10.5063/F1057D6G,Meagan Krupa,column,into,two
doi:10.5063/F1057D6G,Meagan Krupa,into,two,separate
doi:10.5063/F1057D6G,Meagan Krupa,two,separate,columns
doi:10.5063/F1057D7X,Leslie Jones,this,dataset,contains
doi:10.5063/F1057D7X,Leslie Jones,dataset,contains,the
doi:10.5063/F1057D7X,Leslie Jones,contains,the,2018
doi:10.5063/F1057D7X,Leslie Jones,the,2018,shapefiles
doi:10.5063/F1057D7X,Leslie Jones,2018,shapefiles,of
doi:10.5063/F1057D7X,Leslie Jones,shapefiles,of,the
doi:10.5063/F1057D7X,Leslie Jones,of,the,anadromous
doi:10.5063/F1057D7X,Leslie Jones,the,anadromous,waters
doi:10.5063/F1057D7X,Leslie Jones,anadromous,waters,catalog
doi:10.5063/F1057D7X,Leslie Jones,waters,catalog,provided
doi:10.5063/F1057D7X,Leslie Jones,catalog,provided,by
doi:10.5063/F1057D7X,Leslie Jones,provided,by,the
doi:10.5063/F1057D7X,Leslie Jones,by,the,alaska
doi:10.5063/F1057D7X,Leslie Jones,the,alaska,department
doi:10.5063/F1057D7X,Leslie Jones,alaska,department,of
doi:10.5063/F1057D7X,Leslie Jones,department,of,fish
doi:10.5063/F1057D7X,Leslie Jones,of,fish,and
doi:10.5063/F1057D7X,Leslie Jones,fish,and,game
doi:10.5063/F1057D7X,Leslie Jones,and,game,https
doi:10.5063/F1057D7X,Leslie Jones,game,https,www.adfg.alaska.gov
doi:10.5063/F1057D7X,Leslie Jones,https,www.adfg.alaska.gov,sf
doi:10.5063/F1057D7X,Leslie Jones,www.adfg.alaska.gov,sf,sarr
doi:10.5063/F1057D7X,Leslie Jones,sf,sarr,awc
doi:10.5063/F1057D7X,Leslie Jones,sarr,awc,index.cfm
doi:10.5063/F1057D7X,Leslie Jones,awc,index.cfm,adfg
doi:10.5063/F1057D7X,Leslie Jones,index.cfm,adfg,maps.datafiles
doi:10.5063/F1057D7X,Leslie Jones,adfg,maps.datafiles,water
doi:10.5063/F1057D7X,Leslie Jones,maps.datafiles,water,body
doi:10.5063/F1057D7X,Leslie Jones,water,body,numbers
doi:10.5063/F1057D7X,Leslie Jones,body,numbers,locations
doi:10.5063/F1057D7X,Leslie Jones,numbers,locations,extent
doi:10.5063/F1057D7X,Leslie Jones,locations,extent,of
doi:10.5063/F1057D7X,Leslie Jones,extent,of,cataloged
doi:10.5063/F1057D7X,Leslie Jones,of,cataloged,habitat
doi:10.5063/F1057D7X,Leslie Jones,cataloged,habitat,and
doi:10.5063/F1057D7X,Leslie Jones,habitat,and,species
doi:10.5063/F1057D7X,Leslie Jones,and,species,utilization
doi:10.5063/F1057D7X,Leslie Jones,species,utilization,of
doi:10.5063/F1057D7X,Leslie Jones,utilization,of,a
doi:10.5063/F1057D7X,Leslie Jones,of,a,given
doi:10.5063/F1057D7X,Leslie Jones,a,given,stream
doi:10.5063/F1057D7X,Leslie Jones,given,stream,may
doi:10.5063/F1057D7X,Leslie Jones,stream,may,change
doi:10.5063/F1057D7X,Leslie Jones,may,change,from
doi:10.5063/F1057D7X,Leslie Jones,change,from,year
doi:10.5063/F1057D7X,Leslie Jones,from,year,to
doi:10.5063/F1057D7X,Leslie Jones,year,to,year
doi:10.5063/F1057D7X,Leslie Jones,to,year,additionally
doi:10.5063/F1057D7X,Leslie Jones,year,additionally,new
doi:10.5063/F1057D7X,Leslie Jones,additionally,new,water
doi:10.5063/F1057D7X,Leslie Jones,new,water,bodies
doi:10.5063/F1057D7X,Leslie Jones,water,bodies,are
doi:10.5063/F1057D7X,Leslie Jones,bodies,are,being
doi:10.5063/F1057D7X,Leslie Jones,are,being,added
doi:10.5063/F1057D7X,Leslie Jones,being,added,on
doi:10.5063/F1057D7X,Leslie Jones,added,on,an
doi:10.5063/F1057D7X,Leslie Jones,on,an,annual
doi:10.5063/F1057D7X,Leslie Jones,an,annual,basis
doi:10.5063/F1057D7X,Leslie Jones,annual,basis,it
doi:10.5063/F1057D7X,Leslie Jones,basis,it,is
doi:10.5063/F1057D7X,Leslie Jones,it,is,the
doi:10.5063/F1057D7X,Leslie Jones,is,the,responsibility
doi:10.5063/F1057D7X,Leslie Jones,the,responsibility,of
doi:10.5063/F1057D7X,Leslie Jones,responsibility,of,the
doi:10.5063/F1057D7X,Leslie Jones,of,the,user
doi:10.5063/F1057D7X,Leslie Jones,the,user,to
doi:10.5063/F1057D7X,Leslie Jones,user,to,maintain
doi:10.5063/F1057D7X,Leslie Jones,to,maintain,an
doi:10.5063/F1057D7X,Leslie Jones,maintain,an,up
doi:10.5063/F1057D7X,Leslie Jones,an,up,to
doi:10.5063/F1057D7X,Leslie Jones,up,to,date
doi:10.5063/F1057D7X,Leslie Jones,to,date,version
doi:10.5063/F1057D7X,Leslie Jones,date,version,of
doi:10.5063/F1057D7X,Leslie Jones,version,of,the
doi:10.5063/F1057D7X,Leslie Jones,of,the,electronic
doi:10.5063/F1057D7X,Leslie Jones,the,electronic,data
doi:10.5063/F1057D7X,Leslie Jones,electronic,data,files
doi:10.5063/F1057D7X,Leslie Jones,data,files,this
doi:10.5063/F1057D7X,Leslie Jones,files,this,data
doi:10.5063/F1057D7X,Leslie Jones,this,data,is
doi:10.5063/F1057D7X,Leslie Jones,data,is,not
doi:10.5063/F1057D7X,Leslie Jones,is,not,a
doi:10.5063/F1057D7X,Leslie Jones,not,a,legal
doi:10.5063/F1057D7X,Leslie Jones,a,legal,document
doi:10.5063/F1057D7X,Leslie Jones,legal,document,and
doi:10.5063/F1057D7X,Leslie Jones,document,and,should
doi:10.5063/F1057D7X,Leslie Jones,and,should,not
doi:10.5063/F1057D7X,Leslie Jones,should,not,be
doi:10.5063/F1057D7X,Leslie Jones,not,be,relied
doi:10.5063/F1057D7X,Leslie Jones,be,relied,upon
doi:10.5063/F1057D7X,Leslie Jones,relied,upon,for
doi:10.5063/F1057D7X,Leslie Jones,upon,for,making
doi:10.5063/F1057D7X,Leslie Jones,for,making,decisions
doi:10.5063/F1057D7X,Leslie Jones,making,decisions,regarding
doi:10.5063/F1057D7X,Leslie Jones,decisions,regarding,permitting
doi:10.5063/F1057D7X,Leslie Jones,regarding,permitting,needs
doi:10.5063/F1057D7X,Leslie Jones,permitting,needs,the
doi:10.5063/F1057D7X,Leslie Jones,needs,the,user
doi:10.5063/F1057D7X,Leslie Jones,the,user,should
doi:10.5063/F1057D7X,Leslie Jones,user,should,contact
doi:10.5063/F1057D7X,Leslie Jones,should,contact,the
doi:10.5063/F1057D7X,Leslie Jones,contact,the,local
doi:10.5063/F1057D7X,Leslie Jones,the,local,office
doi:10.5063/F1057D7X,Leslie Jones,local,office,of
doi:10.5063/F1057D7X,Leslie Jones,office,of,the
doi:10.5063/F1057D7X,Leslie Jones,of,the,adf
doi:10.5063/F1057D7X,Leslie Jones,the,adf,amp
doi:10.5063/F1057D7X,Leslie Jones,adf,amp,amp
doi:10.5063/F1057D7X,Leslie Jones,amp,amp,amp
doi:10.5063/F1057D7X,Leslie Jones,amp,amp,g
doi:10.5063/F1057D7X,Leslie Jones,amp,g,to
doi:10.5063/F1057D7X,Leslie Jones,g,to,determine
doi:10.5063/F1057D7X,Leslie Jones,to,determine,if
doi:10.5063/F1057D7X,Leslie Jones,determine,if,a
doi:10.5063/F1057D7X,Leslie Jones,if,a,permit
doi:10.5063/F1057D7X,Leslie Jones,a,permit,is
doi:10.5063/F1057D7X,Leslie Jones,permit,is,required
doi:10.5063/F1057D7X,Leslie Jones,is,required,under
doi:10.5063/F1057D7X,Leslie Jones,required,under,as
doi:10.5063/F1057D7X,Leslie Jones,under,as,16.05.871
doi:10.5063/F1057D7X,Leslie Jones,as,16.05.871,881
doi:10.5063/F1057D7X,Leslie Jones,16.05.871,881,and
doi:10.5063/F1057D7X,Leslie Jones,881,and,5
doi:10.5063/F1057D7X,Leslie Jones,and,5,aac
doi:10.5063/F1057D7X,Leslie Jones,5,aac,95.011
doi:10.5063/F1057D7X,Leslie Jones,aac,95.011,also
doi:10.5063/F1057D7X,Leslie Jones,95.011,also,included
doi:10.5063/F1057D7X,Leslie Jones,also,included,is
doi:10.5063/F1057D7X,Leslie Jones,included,is,a
doi:10.5063/F1057D7X,Leslie Jones,is,a,figure
doi:10.5063/F1057D7X,Leslie Jones,a,figure,showing
doi:10.5063/F1057D7X,Leslie Jones,figure,showing,the
doi:10.5063/F1057D7X,Leslie Jones,showing,the,total
doi:10.5063/F1057D7X,Leslie Jones,the,total,stream
doi:10.5063/F1057D7X,Leslie Jones,total,stream,kilometers
doi:10.5063/F1057D7X,Leslie Jones,stream,kilometers,per
doi:10.5063/F1057D7X,Leslie Jones,kilometers,per,watershed
doi:10.5063/F1057D7X,Leslie Jones,per,watershed,for
doi:10.5063/F1057D7X,Leslie Jones,watershed,for,regions
doi:10.5063/F1057D7X,Leslie Jones,for,regions,in
doi:10.5063/F1057D7X,Leslie Jones,regions,in,alaska
doi:10.5063/F1057D7X,Leslie Jones,in,alaska,this
doi:10.5063/F1057D7X,Leslie Jones,alaska,this,figure
doi:10.5063/F1057D7X,Leslie Jones,this,figure,was
doi:10.5063/F1057D7X,Leslie Jones,figure,was,created
doi:10.5063/F1057D7X,Leslie Jones,was,created,using
doi:10.5063/F1057D7X,Leslie Jones,created,using,the
doi:10.5063/F1057D7X,Leslie Jones,using,the,awc
doi:10.5063/F1057D7X,Leslie Jones,the,awc,in
doi:10.5063/F1057D7X,Leslie Jones,awc,in,addition
doi:10.5063/F1057D7X,Leslie Jones,in,addition,to
doi:10.5063/F1057D7X,Leslie Jones,addition,to,two
doi:10.5063/F1057D7X,Leslie Jones,to,two,canadian
doi:10.5063/F1057D7X,Leslie Jones,two,canadian,data
doi:10.5063/F1057D7X,Leslie Jones,canadian,data,sources
doi:10.5063/F1057D7X,Leslie Jones,data,sources,bc
doi:10.5063/F1057D7X,Leslie Jones,sources,bc,distributions
doi:10.5063/F1057D7X,Leslie Jones,bc,distributions,http
doi:10.5063/F1057D7X,Leslie Jones,distributions,http,www.env.gov.bc.ca
doi:10.5063/F1057D7X,Leslie Jones,http,www.env.gov.bc.ca,esd
doi:10.5063/F1057D7X,Leslie Jones,www.env.gov.bc.ca,esd,distdata
doi:10.5063/F1057D7X,Leslie Jones,esd,distdata,ecosystems
doi:10.5063/F1057D7X,Leslie Jones,distdata,ecosystems,bc50kfiss
doi:10.5063/F1057D7X,Leslie Jones,ecosystems,bc50kfiss,hist_fish_dist
doi:10.5063/F1057D7X,Leslie Jones,bc50kfiss,hist_fish_dist,yukon
doi:10.5063/F1057D7X,Leslie Jones,hist_fish_dist,yukon,http
doi:10.5063/F1057D7X,Leslie Jones,yukon,http,cmnmaps.ca
doi:10.5063/F1057D7X,Leslie Jones,http,cmnmaps.ca,fiss_yukon
doi:10.5063/F1057D7X,Leslie Jones,cmnmaps.ca,fiss_yukon,using
doi:10.5063/F1057D7X,Leslie Jones,fiss_yukon,using,arcgis
doi:10.5063/F10G3HD0,Christopher Sergeant,this,dataset,includes
doi:10.5063/F10G3HD0,Christopher Sergeant,dataset,includes,data
doi:10.5063/F10G3HD0,Christopher Sergeant,includes,data,on
doi:10.5063/F10G3HD0,Christopher Sergeant,data,on,hourly
doi:10.5063/F10G3HD0,Christopher Sergeant,on,hourly,water
doi:10.5063/F10G3HD0,Christopher Sergeant,hourly,water,temperature
doi:10.5063/F10G3HD0,Christopher Sergeant,water,temperature,c
doi:10.5063/F10G3HD0,Christopher Sergeant,temperature,c,for
doi:10.5063/F10G3HD0,Christopher Sergeant,c,for,the
doi:10.5063/F10G3HD0,Christopher Sergeant,for,the,indian
doi:10.5063/F10G3HD0,Christopher Sergeant,the,indian,river
doi:10.5063/F10G3HD0,Christopher Sergeant,indian,river,sitka
doi:10.5063/F10G3HD0,Christopher Sergeant,river,sitka,salmon
doi:10.5063/F10G3HD0,Christopher Sergeant,sitka,salmon,river
doi:10.5063/F10G3HD0,Christopher Sergeant,salmon,river,glacier
doi:10.5063/F10G3HD0,Christopher Sergeant,river,glacier,bay
doi:10.5063/F10G3HD0,Christopher Sergeant,glacier,bay,national
doi:10.5063/F10G3HD0,Christopher Sergeant,bay,national,park
doi:10.5063/F10G3HD0,Christopher Sergeant,national,park,and
doi:10.5063/F10G3HD0,Christopher Sergeant,park,and,preserve
doi:10.5063/F10G3HD0,Christopher Sergeant,and,preserve,and
doi:10.5063/F10G3HD0,Christopher Sergeant,preserve,and,taiya
doi:10.5063/F10G3HD0,Christopher Sergeant,and,taiya,river
doi:10.5063/F10G3HD0,Christopher Sergeant,taiya,river,klondike
doi:10.5063/F10G3HD0,Christopher Sergeant,river,klondike,gold
doi:10.5063/F10G3HD0,Christopher Sergeant,klondike,gold,rush
doi:10.5063/F10G3HD0,Christopher Sergeant,gold,rush,national
doi:10.5063/F10G3HD0,Christopher Sergeant,rush,national,historical
doi:10.5063/F10G3HD0,Christopher Sergeant,national,historical,park
doi:10.5063/F10G3HD0,Christopher Sergeant,historical,park,these
doi:10.5063/F10G3HD0,Christopher Sergeant,park,these,data
doi:10.5063/F10G3HD0,Christopher Sergeant,these,data,were
doi:10.5063/F10G3HD0,Christopher Sergeant,data,were,collected
doi:10.5063/F10G3HD0,Christopher Sergeant,were,collected,each
doi:10.5063/F10G3HD0,Christopher Sergeant,collected,each,year
doi:10.5063/F10G3HD0,Christopher Sergeant,each,year,from
doi:10.5063/F10G3HD0,Christopher Sergeant,year,from,2010
doi:10.5063/F10G3HD0,Christopher Sergeant,from,2010,to
doi:10.5063/F10G3HD0,Christopher Sergeant,2010,to,2016
doi:10.5063/F10G3HD0,Christopher Sergeant,to,2016,ranging
doi:10.5063/F10G3HD0,Christopher Sergeant,2016,ranging,from
doi:10.5063/F10G3HD0,Christopher Sergeant,ranging,from,early
doi:10.5063/F10G3HD0,Christopher Sergeant,from,early,spring
doi:10.5063/F10G3HD0,Christopher Sergeant,early,spring,summer
doi:10.5063/F10G3HD0,Christopher Sergeant,spring,summer,through
doi:10.5063/F10G3HD0,Christopher Sergeant,summer,through,the
doi:10.5063/F10G3HD0,Christopher Sergeant,through,the,end
doi:10.5063/F10G3HD0,Christopher Sergeant,the,end,of
doi:10.5063/F10G3HD0,Christopher Sergeant,end,of,fall
doi:10.5063/F10G3HD0,Christopher Sergeant,of,fall,stream
doi:10.5063/F10G3HD0,Christopher Sergeant,fall,stream,temperature
doi:10.5063/F10G3HD0,Christopher Sergeant,stream,temperature,can
doi:10.5063/F10G3HD0,Christopher Sergeant,temperature,can,be
doi:10.5063/F10G3HD0,Christopher Sergeant,can,be,an
doi:10.5063/F10G3HD0,Christopher Sergeant,be,an,indicator
doi:10.5063/F10G3HD0,Christopher Sergeant,an,indicator,of
doi:10.5063/F10G3HD0,Christopher Sergeant,indicator,of,aquatic
doi:10.5063/F10G3HD0,Christopher Sergeant,of,aquatic,and
doi:10.5063/F10G3HD0,Christopher Sergeant,aquatic,and,terrestrial
doi:10.5063/F10G3HD0,Christopher Sergeant,and,terrestrial,ecosystem
doi:10.5063/F10G3HD0,Christopher Sergeant,terrestrial,ecosystem,health
doi:10.5063/F10G3HD0,Christopher Sergeant,ecosystem,health,and
doi:10.5063/F10G3HD0,Christopher Sergeant,health,and,one
doi:10.5063/F10G3HD0,Christopher Sergeant,and,one,of
doi:10.5063/F10G3HD0,Christopher Sergeant,one,of,twelve
doi:10.5063/F10G3HD0,Christopher Sergeant,of,twelve,priority
doi:10.5063/F10G3HD0,Christopher Sergeant,twelve,priority,vital
doi:10.5063/F10G3HD0,Christopher Sergeant,priority,vital,signs
doi:10.5063/F10G3HD0,Christopher Sergeant,vital,signs,in
doi:10.5063/F10G3HD0,Christopher Sergeant,signs,in,the
doi:10.5063/F10G3HD0,Christopher Sergeant,in,the,national
doi:10.5063/F10G3HD0,Christopher Sergeant,the,national,park
doi:10.5063/F10G3HD0,Christopher Sergeant,national,park,service’s
doi:10.5063/F10G3HD0,Christopher Sergeant,park,service’s,southeast
doi:10.5063/F10G3HD0,Christopher Sergeant,service’s,southeast,alaska
doi:10.5063/F10G3HD0,Christopher Sergeant,southeast,alaska,network
doi:10.5063/F10G3HD0,Christopher Sergeant,alaska,network,sean
doi:10.5063/F10G3HD0,Christopher Sergeant,network,sean,which
doi:10.5063/F10G3HD0,Christopher Sergeant,sean,which,includes
doi:10.5063/F10G3HD0,Christopher Sergeant,which,includes,glacier
doi:10.5063/F10G3HD0,Christopher Sergeant,includes,glacier,bay
doi:10.5063/F10G3HD0,Christopher Sergeant,glacier,bay,national
doi:10.5063/F10G3HD0,Christopher Sergeant,bay,national,park
doi:10.5063/F10G3HD0,Christopher Sergeant,national,park,and
doi:10.5063/F10G3HD0,Christopher Sergeant,park,and,preserve
doi:10.5063/F10G3HD0,Christopher Sergeant,and,preserve,klondike
doi:10.5063/F10G3HD0,Christopher Sergeant,preserve,klondike,gold
doi:10.5063/F10G3HD0,Christopher Sergeant,klondike,gold,rush
doi:10.5063/F10G3HD0,Christopher Sergeant,gold,rush,national
doi:10.5063/F10G3HD0,Christopher Sergeant,rush,national,historical
doi:10.5063/F10G3HD0,Christopher Sergeant,national,historical,park
doi:10.5063/F10G3HD0,Christopher Sergeant,historical,park,and
doi:10.5063/F10G3HD0,Christopher Sergeant,park,and,sitka
doi:10.5063/F10G3HD0,Christopher Sergeant,and,sitka,national
doi:10.5063/F10G3HD0,Christopher Sergeant,sitka,national,historical
doi:10.5063/F10G3HD0,Christopher Sergeant,national,historical,park
doi:10.5063/F10G3HD0,Christopher Sergeant,historical,park,this
doi:10.5063/F10G3HD0,Christopher Sergeant,park,this,dataset
doi:10.5063/F10G3HD0,Christopher Sergeant,this,dataset,in
doi:10.5063/F10G3HD0,Christopher Sergeant,dataset,in,particular
doi:10.5063/F10G3HD0,Christopher Sergeant,in,particular,is
doi:10.5063/F10G3HD0,Christopher Sergeant,particular,is,used
doi:10.5063/F10G3HD0,Christopher Sergeant,is,used,to
doi:10.5063/F10G3HD0,Christopher Sergeant,used,to,help
doi:10.5063/F10G3HD0,Christopher Sergeant,to,help,inform
doi:10.5063/F10G3HD0,Christopher Sergeant,help,inform,management
doi:10.5063/F10G3HD0,Christopher Sergeant,inform,management,relevant
doi:10.5063/F10G3HD0,Christopher Sergeant,management,relevant,topics
doi:10.5063/F10G3HD0,Christopher Sergeant,relevant,topics,such
doi:10.5063/F10G3HD0,Christopher Sergeant,topics,such,as
doi:10.5063/F10G3HD0,Christopher Sergeant,such,as,monitoring
doi:10.5063/F10G3HD0,Christopher Sergeant,as,monitoring,of
doi:10.5063/F10G3HD0,Christopher Sergeant,monitoring,of,the
doi:10.5063/F10G3HD0,Christopher Sergeant,of,the,frequency
doi:10.5063/F10G3HD0,Christopher Sergeant,the,frequency,of
doi:10.5063/F10G3HD0,Christopher Sergeant,frequency,of,hypoxic
doi:10.5063/F10G3HD0,Christopher Sergeant,of,hypoxic,events
doi:10.5063/F10G3HD0,Christopher Sergeant,hypoxic,events,in
doi:10.5063/F10G3HD0,Christopher Sergeant,events,in,the
doi:10.5063/F10G3HD0,Christopher Sergeant,in,the,indian
doi:10.5063/F10G3HD0,Christopher Sergeant,the,indian,river
doi:10.5063/F10G3HD0,Christopher Sergeant,indian,river,describing
doi:10.5063/F10G3HD0,Christopher Sergeant,river,describing,the
doi:10.5063/F10G3HD0,Christopher Sergeant,describing,the,effects
doi:10.5063/F10G3HD0,Christopher Sergeant,the,effects,of
doi:10.5063/F10G3HD0,Christopher Sergeant,effects,of,a
doi:10.5063/F10G3HD0,Christopher Sergeant,of,a,changing
doi:10.5063/F10G3HD0,Christopher Sergeant,a,changing,climate
doi:10.5063/F10G3HD0,Christopher Sergeant,changing,climate,on
doi:10.5063/F10G3HD0,Christopher Sergeant,climate,on,the
doi:10.5063/F10G3HD0,Christopher Sergeant,on,the,physical
doi:10.5063/F10G3HD0,Christopher Sergeant,the,physical,and
doi:10.5063/F10G3HD0,Christopher Sergeant,physical,and,chemical
doi:10.5063/F10G3HD0,Christopher Sergeant,and,chemical,properties
doi:10.5063/F10G3HD0,Christopher Sergeant,chemical,properties,of
doi:10.5063/F10G3HD0,Christopher Sergeant,properties,of,park
