identifier,author,word1,word2,word3
doi:10.5063/F13B5XD8,Jared Kibele,id,name,of
doi:10.5063/F13B5XD8,Jared Kibele,name,of,watershed
doi:10.5063/F13B5XD8,Jared Kibele,of,watershed,original
doi:10.5063/F13B5XD8,Jared Kibele,watershed,original,numeric
doi:10.5063/F13B5XD8,Jared Kibele,original,numeric,id
doi:10.5063/F13B5XD8,Jared Kibele,numeric,id,in
doi:10.5063/F13B5XD8,Jared Kibele,id,in,source
doi:10.5063/F13B5XD8,Jared Kibele,in,source,data
doi:10.5063/F13B5XD8,Jared Kibele,source,data,data
doi:10.5063/F13B5XD8,Jared Kibele,data,data,source
doi:10.5063/F13B5XD8,Jared Kibele,data,source,number
doi:10.5063/F13B5XD8,Jared Kibele,source,number,of
doi:10.5063/F13B5XD8,Jared Kibele,number,of,glaciers
doi:10.5063/F13B5XD8,Jared Kibele,of,glaciers,area
doi:10.5063/F13B5XD8,Jared Kibele,glaciers,area,of
doi:10.5063/F13B5XD8,Jared Kibele,area,of,glaciers
doi:10.5063/F13B5XD8,Jared Kibele,of,glaciers,density
doi:10.5063/F13B5XD8,Jared Kibele,glaciers,density,of
doi:10.5063/F13B5XD8,Jared Kibele,density,of,glaciers
doi:10.5063/F13B5XD8,Jared Kibele,of,glaciers,average
doi:10.5063/F13B5XD8,Jared Kibele,glaciers,average,area
doi:10.5063/F13B5XD8,Jared Kibele,average,area,of
doi:10.5063/F13B5XD8,Jared Kibele,area,of,glaciers
doi:10.5063/F13T9FH5,NA,NA,NA,NA
doi:10.5063/F1416VB4,Andrew Munro,NA,NA,NA
doi:10.5063/F1445JSW,Jared Kibele,region,id,region
doi:10.5063/F1445JSW,Jared Kibele,id,region,of
doi:10.5063/F1445JSW,Jared Kibele,region,of,alaska
doi:10.5063/F1445JSW,Jared Kibele,of,alaska,number
doi:10.5063/F1445JSW,Jared Kibele,alaska,number,of
doi:10.5063/F1445JSW,Jared Kibele,number,of,mining
doi:10.5063/F1445JSW,Jared Kibele,of,mining,footprints
doi:10.5063/F1445JSW,Jared Kibele,mining,footprints,average
doi:10.5063/F1445JSW,Jared Kibele,footprints,average,area
doi:10.5063/F1445JSW,Jared Kibele,average,area,of
doi:10.5063/F1445JSW,Jared Kibele,area,of,mining
doi:10.5063/F1445JSW,Jared Kibele,of,mining,footprints
doi:10.5063/F1445JSW,Jared Kibele,mining,footprints,area
doi:10.5063/F1445JSW,Jared Kibele,footprints,area,of
doi:10.5063/F1445JSW,Jared Kibele,area,of,mining
doi:10.5063/F1445JSW,Jared Kibele,of,mining,footprints
doi:10.5063/F1445JSW,Jared Kibele,mining,footprints,density
doi:10.5063/F1445JSW,Jared Kibele,footprints,density,of
doi:10.5063/F1445JSW,Jared Kibele,density,of,mining
doi:10.5063/F1445JSW,Jared Kibele,of,mining,footprints
doi:10.5063/F1445JSW,Jared Kibele,mining,footprints,watershed
doi:10.5063/F1445JSW,Jared Kibele,footprints,watershed,id
doi:10.5063/F1445JSW,Jared Kibele,watershed,id,name
doi:10.5063/F1445JSW,Jared Kibele,id,name,of
doi:10.5063/F1445JSW,Jared Kibele,name,of,watershed
doi:10.5063/F1445JSW,Jared Kibele,of,watershed,original
doi:10.5063/F1445JSW,Jared Kibele,watershed,original,numeric
doi:10.5063/F1445JSW,Jared Kibele,original,numeric,id
doi:10.5063/F1445JSW,Jared Kibele,numeric,id,in
doi:10.5063/F1445JSW,Jared Kibele,id,in,source
doi:10.5063/F1445JSW,Jared Kibele,in,source,data
doi:10.5063/F1445JSW,Jared Kibele,source,data,data
doi:10.5063/F1445JSW,Jared Kibele,data,data,source
doi:10.5063/F1445JSW,Jared Kibele,data,source,number
doi:10.5063/F1445JSW,Jared Kibele,source,number,of
doi:10.5063/F1445JSW,Jared Kibele,number,of,mining
doi:10.5063/F1445JSW,Jared Kibele,of,mining,footprints
doi:10.5063/F1445JSW,Jared Kibele,mining,footprints,average
doi:10.5063/F1445JSW,Jared Kibele,footprints,average,area
doi:10.5063/F1445JSW,Jared Kibele,average,area,of
doi:10.5063/F1445JSW,Jared Kibele,area,of,mining
doi:10.5063/F1445JSW,Jared Kibele,of,mining,footprints
doi:10.5063/F1445JSW,Jared Kibele,mining,footprints,area
doi:10.5063/F1445JSW,Jared Kibele,footprints,area,of
doi:10.5063/F1445JSW,Jared Kibele,area,of,mining
doi:10.5063/F1445JSW,Jared Kibele,of,mining,footprints
doi:10.5063/F1445JSW,Jared Kibele,mining,footprints,density
doi:10.5063/F1445JSW,Jared Kibele,footprints,density,of
doi:10.5063/F1445JSW,Jared Kibele,density,of,mining
doi:10.5063/F1445JSW,Jared Kibele,of,mining,footprints
doi:10.5063/F14B2ZMJ,Edward Otis,NA,NA,NA
doi:10.5063/F14F1P2Q,Tobias Schwoerer,NA,NA,NA
doi:10.5063/F14Q7S94,NA,NA,NA,NA
doi:10.5063/F14T6GM3,Jared Kibele,NA,NA,NA
doi:10.5063/F14T6GNJ,Jared Kibele,NA,NA,NA
doi:10.5063/F1513WHZ,NA,NA,NA,NA
doi:10.5063/F1542KVC,NA,NA,NA,NA
doi:10.5063/F15T3HRG,Neala Kendall,NA,NA,NA
doi:10.5063/F1610XMW,NA,NA,NA,NA
doi:10.5063/F1639N0M,NA,NA,NA,NA
doi:10.5063/F16971VP,NA,NA,NA,NA
doi:10.5063/F16H4FQS,NA,community,name,community
doi:10.5063/F16H4FQS,NA,name,community,state
doi:10.5063/F16H4FQS,NA,community,state,ferry
doi:10.5063/F16H4FQS,NA,state,ferry,access
doi:10.5063/F16H4FQS,NA,ferry,access,community
doi:10.5063/F16H4FQS,NA,access,community,road
doi:10.5063/F16H4FQS,NA,community,road,connection
doi:10.5063/F16M354H,NA,NA,NA,NA
doi:10.5063/F1736P5F,Megan Marie,NA,NA,NA
doi:10.5063/F17M0660,Ben Staton,NA,NA,NA
doi:10.5063/F17S7M2J,NA,NA,NA,NA
doi:10.5063/F189144V,NA,NA,NA,NA
doi:10.5063/F1891459,Rich Brenner,NA,NA,NA
doi:10.5063/F18G8J0D,Jeanette Clark,NA,NA,NA
doi:10.5063/F18G8J1V,Jared Kibele,NA,NA,NA
doi:10.5063/F18K77BT,NA,NA,NA,NA
doi:10.5063/F18P5XTN,NA,NA,NA,NA
doi:10.5063/F18W3BKS,NA,NA,NA,NA
doi:10.5063/F19C6VQ2,Marcus Gho,NA,NA,NA
doi:10.5063/F19K48HN,Jeanette Clark,NA,NA,NA
doi:10.5063/F19P2ZXK,NA,NA,NA,NA
doi:10.5063/F19W0CRM,NA,NA,NA,NA
doi:10.5063/F1BC3WT0,Taylor Brelsford,sasap,region,adfg
doi:10.5063/F1BC3WT0,Taylor Brelsford,region,adfg,region
doi:10.5063/F1BC3WT0,Taylor Brelsford,adfg,region,ac
doi:10.5063/F1BC3WT0,Taylor Brelsford,region,ac,name
doi:10.5063/F1BC3WT0,Taylor Brelsford,ac,name,seats
doi:10.5063/F1BC3WT0,Taylor Brelsford,name,seats,number
doi:10.5063/F1BC3WT0,Taylor Brelsford,seats,number,communities
doi:10.5063/F1BC3WT0,Taylor Brelsford,number,communities,number
doi:10.5063/F1BC3WT0,Taylor Brelsford,communities,number,meetings
doi:10.5063/F1BC3WT0,Taylor Brelsford,number,meetings,number
doi:10.5063/F1BC3WT0,Taylor Brelsford,meetings,number,last
doi:10.5063/F1BC3WT0,Taylor Brelsford,number,last,meeting
doi:10.5063/F1BC3WT0,Taylor Brelsford,last,meeting,date
doi:10.5063/F1BC3WT0,Taylor Brelsford,meeting,date,ruralurban
doi:10.5063/F1BC3WT0,Taylor Brelsford,date,ruralurban,multisingle
doi:10.5063/F1BC3WT0,Taylor Brelsford,ruralurban,multisingle,road
doi:10.5063/F1BC3WT0,Taylor Brelsford,multisingle,road,travel
doi:10.5063/F1BC3WT0,Taylor Brelsford,road,travel,budget
doi:10.5063/F1BC3WT0,Taylor Brelsford,travel,budget,villages
doi:10.5063/F1BC3WT0,Taylor Brelsford,budget,villages,active
doi:10.5063/F1BK19N1,Michael Krauss,NA,NA,NA
doi:10.5063/F1BR8QG4,Jeanette Clark,NA,NA,NA
doi:10.5063/F1BV7DWF,Jeanette Clark,NA,NA,NA
doi:10.5063/F1CJ8BRD,NA,NA,NA,NA
doi:10.5063/F1CN726K,NA,NA,NA,NA
doi:10.5063/F1CV4G17,Commercial Fisheries Entry Commision CFEC,NA,NA,NA
doi:10.5063/F1D21VW7,Stephen Langdon,NA,NA,NA
doi:10.5063/F1D50K8H,NA,NA,NA,NA
doi:10.5063/F1D798QQ,Jared Kibele,NA,NA,NA
doi:10.5063/F1DB8030,NA,NA,NA,NA
doi:10.5063/F1DF6PHX,Richard Alexander,NA,NA,NA
doi:10.5063/F1DN43BZ,NA,NA,NA,NA
doi:10.5063/F1FB517C,NA,NA,NA,NA
doi:10.5063/F1FF3QMV,Jeanette Clark,NA,NA,NA
doi:10.5063/F1FN14GB,NA,NA,NA,NA
doi:10.5063/F1G15Z4D,James Savereide,NA,NA,NA
doi:10.5063/F1GB22B9,NA,NA,NA,NA
doi:10.5063/F1GX48V4,Andrew Munro,NA,NA,NA
doi:10.5063/F1HM56Q3,Jeanette Clark,year,sasap,region
doi:10.5063/F1HM56Q3,Jeanette Clark,sasap,region,species
doi:10.5063/F1HM56Q3,Jeanette Clark,region,species,proportion
doi:10.5063/F1HM56Q3,Jeanette Clark,species,proportion,confidential
doi:10.5063/F1HM56Q3,Jeanette Clark,proportion,confidential,sector
doi:10.5063/F1HM56Q3,Jeanette Clark,confidential,sector,source
doi:10.5063/F1HM56Q3,Jeanette Clark,sector,source,report
doi:10.5063/F1HM56Q3,Jeanette Clark,source,report,harvest
doi:10.5063/F1HT2MMN,Taylor Brelsford,NA,NA,NA
doi:10.5063/F1HX19Z2,NA,NA,NA,NA
doi:10.5063/F1J38QTX,NA,NA,NA,NA
doi:10.5063/F1J67F66,Sue Grant,NA,NA,NA
doi:10.5063/F1JD4V29,NA,NA,NA,NA
doi:10.5063/F1K35RXV,NA,NA,NA,NA
doi:10.5063/F1K64GBK,NA,NA,NA,NA
doi:10.5063/F1KD1W57,Jared Kibele,NA,NA,NA
doi:10.5063/F1KP80FG,Steve Langdon,NA,NA,NA
doi:10.5063/F1KW5DB1,NA,NA,NA,NA
doi:10.5063/F1M043PR,NA,NA,NA,NA
doi:10.5063/F1MK6B60,Jared Kibele,NA,NA,NA
doi:10.5063/F1MW2FFZ,NA,NA,NA,NA
doi:10.5063/F1N58JPP,Jeanette Clark,NA,NA,NA
doi:10.5063/F1NC5ZGW,Tobias Schwoerer,NA,NA,NA
doi:10.5063/F1NV9GHW,NA,NA,NA,NA
doi:10.5063/F1NZ85X6,NA,NA,NA,NA
doi:10.5063/F1P55KR5,NA,NA,NA,NA
doi:10.5063/F1PN93XZ,NA,NA,NA,NA
doi:10.5063/F1PR7T8D,Rich Brenner,NA,NA,NA
doi:10.5063/F1PZ573F,Jared Kibele,NA,NA,NA
doi:10.5063/F1QF8R4C,NA,NA,NA,NA
doi:10.5063/F1QN652R,Meagan Krupa,NA,NA,NA
doi:10.5063/F1QR4VCB,NA,NA,NA,NA
doi:10.5063/F1R20ZMM,NA,NA,NA,NA
doi:10.5063/F1RF5S96,NA,NA,NA,NA
doi:10.5063/F1RN3647,NA,NA,NA,NA
doi:10.5063/F1RR1WHQ,NA,NA,NA,NA
doi:10.5063/F1S75DNC,NA,NA,NA,NA
doi:10.5063/F1SF2TG1,Stephanie Freund,NA,NA,NA
doi:10.5063/F1SJ1HWB,NA,NA,NA,NA
doi:10.5063/F1ST7N45,Christopher Arp,NA,NA,NA
doi:10.5063/F1T151XN,NA,NA,NA,NA
doi:10.5063/F1TD9VN9,NA,NA,NA,NA
doi:10.5063/F1TH8JZ8,Rich Brenner,NA,NA,NA
doi:10.5063/F1V69GVP,NA,NA,NA,NA
doi:10.5063/F1VH5M32,NA,NA,NA,NA
doi:10.5063/F1VT1QB1,NA,NA,NA,NA
doi:10.5063/F1W957GP,NA,NA,NA,NA
doi:10.5063/F1W957H4,Jared Kibele,NA,NA,NA
doi:10.5063/F1WH2N8W,Jared Kibele,NA,NA,NA
doi:10.5063/F1WW7FZ2,Tobias Schwoerer,NA,NA,NA
doi:10.5063/F1X63K76,Kevin Schaberg,NA,NA,NA
doi:10.5063/F1X928KM,Leslie Jones,NA,NA,NA
doi:10.5063/F1XK8CT1,NA,NA,NA,NA
doi:10.5063/F1XK8CVG,Jeanette Clark,NA,NA,NA
doi:10.5063/F1XS5SP4,NA,NA,NA,NA
doi:10.5063/F1XW4H3V,Juliet Bachtel,NA,NA,NA
doi:10.5063/F1Z899P0,Greg Ruggerone,NA,NA,NA
doi:10.5063/F1ZK5DXZ,Jared Kibele,region,of,alaska
doi:10.5063/F1ZK5DXZ,Jared Kibele,of,alaska,region
doi:10.5063/F1ZK5DXZ,Jared Kibele,alaska,region,id
doi:10.5063/F1ZK5DXZ,Jared Kibele,region,id,standard
doi:10.5063/F1ZK5DXZ,Jared Kibele,id,standard,deviation
doi:10.5063/F1ZK5DXZ,Jared Kibele,standard,deviation,1993
doi:10.5063/F1ZK5DXZ,Jared Kibele,deviation,1993,maximum
doi:10.5063/F1ZK5DXZ,Jared Kibele,1993,maximum,1993
doi:10.5063/F1ZK5DXZ,Jared Kibele,maximum,1993,sum
doi:10.5063/F1ZK5DXZ,Jared Kibele,1993,sum,1993
doi:10.5063/F1ZK5DXZ,Jared Kibele,sum,1993,mean
doi:10.5063/F1ZK5DXZ,Jared Kibele,1993,mean,1993
doi:10.5063/F1ZK5DXZ,Jared Kibele,mean,1993,minimum
doi:10.5063/F1ZK5DXZ,Jared Kibele,1993,minimum,1993
doi:10.5063/F1ZK5DXZ,Jared Kibele,minimum,1993,range
doi:10.5063/F1ZK5DXZ,Jared Kibele,1993,range,1993
doi:10.5063/F1ZK5DXZ,Jared Kibele,range,1993,standard
doi:10.5063/F1ZK5DXZ,Jared Kibele,1993,standard,deviation
doi:10.5063/F1ZK5DXZ,Jared Kibele,standard,deviation,2009
doi:10.5063/F1ZK5DXZ,Jared Kibele,deviation,2009,maximum
doi:10.5063/F1ZK5DXZ,Jared Kibele,2009,maximum,2009
doi:10.5063/F1ZK5DXZ,Jared Kibele,maximum,2009,sum
doi:10.5063/F1ZK5DXZ,Jared Kibele,2009,sum,2009
doi:10.5063/F1ZK5DXZ,Jared Kibele,sum,2009,mean
doi:10.5063/F1ZK5DXZ,Jared Kibele,2009,mean,2009
doi:10.5063/F1ZK5DXZ,Jared Kibele,mean,2009,minimum
doi:10.5063/F1ZK5DXZ,Jared Kibele,2009,minimum,2009
doi:10.5063/F1ZK5DXZ,Jared Kibele,minimum,2009,range
doi:10.5063/F1ZK5DXZ,Jared Kibele,2009,range,2009
doi:10.5063/F1ZK5DXZ,Jared Kibele,range,2009,difference
doi:10.5063/F1ZK5DXZ,Jared Kibele,2009,difference,1993
doi:10.5063/F1ZK5DXZ,Jared Kibele,difference,1993,and
doi:10.5063/F1ZK5DXZ,Jared Kibele,1993,and,2009
doi:10.5063/F1ZW1J77,NA,NA,NA,NA
